fixture_id,team,player_id,player_name,minutes_played,rating,position,is_substitute,shots_total,shots_on_goal,goals_total,assists,passes_total,passes_key,passes_accuracy_pct,tackles_total,tackles_interceptions,duels_won
867989,Leeds,47341,Marc Roca,90.0,7.5,M,False,,,,,70.0,2.0,58,3.0,3.0,8.0
867989,Leeds,37161,Luis Sinisterra,64.0,7.5,M,False,1.0,1.0,1.0,,29.0,1.0,25,1.0,,4.0
867989,Leeds,50739,Brenden Aaronson,76.0,7.3,M,False,1.0,1.0,,1.0,23.0,3.0,19,,,5.0
867989,Leeds,19128,Jack Harrison,90.0,6.2,M,False,2.0,1.0,,,59.0,3.0,47,1.0,,5.0
867989,Leeds,935,Rodrigo,31.0,6.2,F,False,1.0,,,,8.0,,6,,,
867989,Leeds,39105,Kristoffer Klaesson,,,G,True,,,,,,,,,,
867989,Leeds,153411,Cody Drameh,,,D,True,,,,,,,,,,
867989,Leeds,3008,Mateusz Klich,26.0,6.9,M,True,,,,,12.0,1.0,10,2.0,,2.0
867989,Leeds,19127,Adam Forshaw,,,M,True,,,,,,,,,,
867989,Leeds,19329,Daniel James,14.0,6.6,M,True,1.0,,,,1.0,,1,1.0,,1.0
867989,Leeds,153400,Sam Greenwood,,,F,True,,,,,,,,,,
867989,Leeds,37724,Crysencio Summerville,,,M,True,,,,,,,,,,
867989,Leeds,19134,Patrick Bamford,14.0,6.9,F,True,1.0,,,,8.0,,7,,,2.0
867989,Leeds,19569,Joe Gelhardt,45.0,6.2,F,True,2.0,1.0,,,15.0,,8,,,3.0
867989,Everton,2932,Jordan Pickford,90.0,7.3,G,False,,,,,29.0,,11,,,
867989,Everton,138417,Nathan Patterson,90.0,7.5,D,False,1.0,1.0,,,26.0,,16,8.0,2.0,11.0
867989,Everton,18741,Conor Coady,90.0,6.7,D,False,,,,,33.0,,26,,2.0,3.0
867989,Everton,2936,James Tarkowski,90.0,7.3,D,False,,,,,35.0,1.0,28,1.0,2.0,4.0
867989,Everton,2165,Vitaliy Mykolenko,90.0,6.7,D,False,,,,,39.0,,27,,3.0,1.0
867989,Everton,18762,Tom Davies,90.0,6.6,M,False,1.0,,,,25.0,,21,3.0,,5.0
867989,Everton,162714,Amadou Onana,90.0,6.3,M,False,,,,,30.0,,18,4.0,2.0,6.0
867989,Everton,1455,Alex Iwobi,90.0,6.6,M,False,,,,1.0,25.0,1.0,16,2.0,3.0,4.0
867989,Everton,18929,Dwight McNeil,90.0,7.3,F,False,1.0,,,,16.0,,13,8.0,3.0,12.0
867989,Everton,18781,Demarai Gray,90.0,6.2,F,False,,,,,11.0,,9,1.0,1.0,3.0
867989,Everton,138787,Anthony Gordon,90.0,7.3,F,False,1.0,1.0,1.0,,23.0,2.0,18,1.0,,4.0
867989,Everton,18858,Asmir Begović,,,G,True,,,,,,,,,,
867989,Everton,2934,Michael Keane,,,D,True,,,,,,,,,,
867989,Everton,284327,Reece Welch,,,D,True,,,,,,,,,,
867989,Everton,18758,Séamus Coleman,,,D,True,,,,,,,,,,
867989,Everton,326,Allan,,,M,True,,,,,,,,,,
867989,Everton,18765,André Gomes,,,M,True,,,,,,,,,,
867989,Everton,18745,Rúben Vinagre,,,D,True,,,,,,,,,,
867989,Everton,284187,Stanley Mills,,,M,True,,,,,,,,,,
867989,Everton,2461,Salomón Rondón,,,F,True,,,,,,,,,,
867986,Bournemouth,912,Neto,90.0,7.3,G,False,,,,,32.0,,24,,,1.0
867986,Bournemouth,18869,Adam Smith,90.0,7.2,D,False,,,,,26.0,,20,3.0,1.0,6.0
867986,Bournemouth,18866,Chris Mepham,90.0,7.2,D,False,,,,,31.0,,29,3.0,1.0,4.0
867986,Bournemouth,19263,Lloyd Kelly,90.0,7.9,D,False,,,,,39.0,,31,1.0,1.0,2.0
867986,Bournemouth,19824,Jordan Zemura,69.0,6.7,D,False,,,,,22.0,,14,1.0,1.0,4.0
867986,Bournemouth,19245,Marcus Tavernier,90.0,7.3,M,False,,,,,30.0,1.0,13,6.0,1.0,8.0
867986,Bournemouth,18872,Lewis Cook,90.0,6.7,M,False,,,,,35.0,,28,1.0,2.0,2.0
867986,Bournemouth,2490,Jefferson Lerma,90.0,7.3,M,False,1.0,,,,25.0,,24,2.0,1.0,5.0
867986,Bournemouth,1125,Ryan Christie,86.0,6.9,M,False,1.0,,,,26.0,1.0,21,6.0,,11.0
867986,Bournemouth,2734,Philip Billing,77.0,6.7,F,False,,,,,24.0,1.0,18,,,3.0
867986,Bournemouth,18883,Dominic Solanke,90.0,6.9,F,False,2.0,2.0,,,18.0,,12,,,7.0
867986,Bournemouth,18860,Mark Travers,,,G,True,,,,,,,,,,
867986,Bournemouth,18815,Ryan Fredericks,21.0,6.5,D,True,,,,,3.0,,1,,,1.0
867986,Bournemouth,20093,James Hill,,,D,True,,,,,,,,,,
867986,Bournemouth,19769,Jack Stacey,,,D,True,,,,,,,,,,
867986,Bournemouth,6610,Marcos Senesi,,,D,True,,,,,,,,,,
867986,Bournemouth,19356,Emiliano Marcondes,,,M,True,,,,,,,,,,
867986,Bournemouth,19866,Jamal Lowe,,,F,True,,,,,,,,,,
867986,Bournemouth,196855,Jaidon Anthony,11.0,6.2,F,True,,,,,2.0,,1,,,
867986,Bournemouth,19804,Kieffer Moore,13.0,6.7,F,True,,,,,7.0,,2,1.0,,3.0
867986,Wolves,1590,José Sá,90.0,7.2,G,False,,,,,20.0,,19,,,
867986,Wolves,130,Nélson Semedo,60.0,7,D,False,,,,,31.0,1.0,28,5.0,1.0,7.0
867986,Wolves,19495,Nathan Collins,90.0,7.5,D,False,,,,,88.0,2.0,87,2.0,,4.0
867986,Wolves,18744,Max Kilman,90.0,7.6,D,False,,,,,90.0,,81,3.0,,7.0
867986,Wolves,18740,Jonny Otto,90.0,7.3,D,False,1.0,,,,58.0,,49,3.0,,4.0
867986,Wolves,41621,Matheus Nunes,75.0,6.6,M,False,1.0,,,,29.0,1.0,24,1.0,,2.0
867986,Wolves,2676,Rúben Neves,90.0,7.7,M,False,,,,,92.0,,81,6.0,4.0,8.0
867986,Wolves,2677,João Moutinho,90.0,7.3,M,False,,,,,72.0,3.0,68,2.0,1.0,4.0
867986,Wolves,1864,Pedro Neto,90.0,7.3,F,False,2.0,,,,45.0,4.0,36,3.0,,4.0
867986,Wolves,2887,Raúl Jiménez,90.0,6.9,F,False,5.0,2.0,,,16.0,2.0,12,,,5.0
867986,Wolves,925,Gonçalo Guedes,75.0,6.9,F,False,2.0,1.0,,,23.0,,19,,,5.0
867986,Wolves,19173,Matija Šarkić,,,G,True,,,,,,,,,,
867986,Wolves,41606,Toti Gomes,,,D,True,,,,,,,,,,
867986,Wolves,61178,Connor Ronan,,,M,True,,,,,,,,,,
867986,Wolves,2922,Leander Dendoncker,,,M,True,,,,,,,,,,
867986,Wolves,21138,Rayan Aït Nouri,30.0,6.7,D,True,1.0,,,,21.0,,18,1.0,,2.0
867986,Wolves,1605,Daniel Podence,15.0,6.3,M,True,1.0,1.0,,,11.0,2.0,9,,,1.0
867986,Wolves,158432,Chem Campbell,,,M,True,,,,,,,,,,
867986,Wolves,18753,Adama Traoré,15.0,6.3,F,True,,,,,7.0,,7,,,1.0
867986,Wolves,24888,Hee-Chan Hwang,,,F,True,,,,,,,,,,
867987,Arsenal,20355,Aaron Ramsdale,90.0,6.7,G,False,,,,,18.0,,8,,,1.0
867987,Arsenal,19959,Benjamin White,65.0,6.9,D,False,,,,,58.0,1.0,54,,,1.0
867987,Arsenal,22090,William Saliba,90.0,6.7,D,False,,,,,62.0,1.0,55,1.0,,1.0
867987,Arsenal,22224,Gabriel Magalhães,90.0,7,D,False,1.0,1.0,,,45.0,,43,1.0,1.0,3.0
867987,Arsenal,1117,Kieran Tierney,90.0,6.9,D,False,2.0,1.0,,,46.0,,34,2.0,1.0,2.0
867987,Arsenal,37127,Martin Ødegaard,81.0,7.2,M,False,2.0,2.0,,,48.0,3.0,40,1.0,,4.0
867987,Arsenal,1427,Albert Sambi Lokonga,90.0,7.3,M,False,,,,,54.0,,50,,3.0,5.0
867987,Arsenal,1464,Granit Xhaka,90.0,6.9,M,False,,,,,59.0,2.0,49,1.0,,2.0
867987,Arsenal,1460,Bukayo Saka,88.0,7.3,F,False,1.0,,,1.0,28.0,3.0,26,,,7.0
867987,Arsenal,643,Gabriel Jesus,88.0,7,F,False,4.0,3.0,1.0,,19.0,1.0,14,,,8.0
867987,Arsenal,127769,Gabriel Martinelli,90.0,8,F,False,4.0,2.0,1.0,,36.0,2.0,30,1.0,1.0,6.0
867987,Arsenal,50999,Matt Turner,,,G,True,,,,,,,,,,
867987,Arsenal,190,Cédric Soares,,,D,True,,,,,,,,,,
867987,Arsenal,1440,Rob Holding,8.0,6.6,D,True,,,,,2.0,,2,1.0,,2.0
867987,Arsenal,2597,Takehiro Tomiyasu,25.0,6.9,D,True,,,,,18.0,1.0,13,2.0,2.0,3.0
867987,Arsenal,167658,Matthew Smith,,,M,True,,,,,,,,,,
867987,Arsenal,41725,Fábio Vieira,,,M,True,,,,,,,,,,
867987,Arsenal,1161,Emile Smith Rowe,9.0,6.6,M,True,,,,,7.0,1.0,6,,,
867987,Arsenal,311520,Marquinhos,,,F,True,,,,,,,,,,
867987,Arsenal,1468,Edward Nketiah,8.0,6.7,F,True,1.0,,,,4.0,,4,,,1.0
867987,Aston Villa,19599,Emiliano Martínez,90.0,7.2,G,False,,,,,28.0,,18,,1.0,2.0
867987,Aston Villa,19298,Matty Cash,90.0,6.3,D,False,,,,,27.0,1.0,22,1.0,2.0,1.0
867987,Aston Villa,19354,Ezri Konsa,90.0,6.6,D,False,,,,,37.0,,28,3.0,1.0,6.0
867987,Aston Villa,19179,Tyrone Mings,90.0,7.5,D,False,,,,,38.0,,28,1.0,1.0,1.0
867987,Aston Villa,2724,Lucas Digne,90.0,6.2,D,False,,,,,34.0,,25,1.0,3.0,4.0
867987,Aston Villa,19192,Jacob Ramsey,90.0,7,M,False,,,,,39.0,2.0,35,3.0,1.0,5.0
867987,Aston Villa,1904,Boubacar Kamara,83.0,6.9,M,False,,,,,34.0,,26,3.0,1.0,5.0
867987,Aston Villa,19191,John McGinn,73.0,6.2,M,False,,,,,23.0,,18,,,3.0
867987,Aston Villa,983,Leon Bailey,90.0,6.9,F,False,1.0,1.0,,,26.0,,17,1.0,1.0,5.0
867987,Aston Villa,19366,Ollie Watkins,90.0,6.3,F,False,,,,,17.0,,15,1.0,,3.0
867987,Aston Villa,19071,Emiliano Buendía,73.0,6.9,F,False,2.0,1.0,,,30.0,,23,2.0,,5.0
867987,Aston Villa,766,Robin Olsen,,,G,True,,,,,,,,,,
867987,Aston Villa,894,Ashley Young,,,D,True,,,,,,,,,,
867987,Aston Villa,19016,Calum Chambers,,,D,True,,,,,,,,,,
867987,Aston Villa,2852,Ludwig Augustinsson,,,D,True,,,,,,,,,,
867987,Aston Villa,147,Philippe Coutinho,17.0,6,M,True,,,,,8.0,,7,,,
867987,Aston Villa,284500,Tim Iroegbunam,,,M,True,,,,,,,,,,
867987,Aston Villa,47522,Douglas Luiz,17.0,7.2,M,True,1.0,1.0,1.0,,10.0,,8,,,1.0
867987,Aston Villa,137302,Cameron Archer,,,F,True,,,,,,,,,,
867987,Aston Villa,18955,Danny Ings,13.0,6.3,F,True,,,,,1.0,,1,,,
867995,Manchester City,617,Ederson,90.0,7.2,G,False,,,,,34.0,,30,,,
867995,Manchester City,627,Kyle Walker,90.0,7.2,D,False,,,,,116.0,,109,1.0,2.0,1.0
867995,Manchester City,626,John Stones,75.0,7.6,D,False,,,,1.0,84.0,1.0,81,,,3.0
867995,Manchester City,567,Rúben Dias,90.0,7.3,D,False,,,,,97.0,,88,1.0,,7.0
867995,Manchester City,855,João Cancelo,68.0,7.2,D,False,1.0,1.0,1.0,,63.0,,52,,,6.0
867995,Manchester City,633,İlkay Gündoğan,90.0,7.9,M,False,2.0,,,,110.0,4.0,106,2.0,,4.0
867995,Manchester City,44,Rodri,55.0,7.2,M,False,1.0,,,,80.0,2.0,78,,1.0,2.0
867995,Manchester City,636,Bernardo Silva,90.0,7.3,M,False,1.0,1.0,,1.0,49.0,1.0,47,1.0,,3.0
867995,Manchester City,6009,Julián Álvarez,90.0,9,M,False,4.0,3.0,2.0,,25.0,2.0,23,3.0,,4.0
867995,Manchester City,631,Phil Foden,55.0,6.9,M,False,,,,,25.0,2.0,19,,,1.0
867995,Manchester City,1100,Erling Haaland,69.0,9.2,F,False,4.0,3.0,3.0,,10.0,,6,1.0,,2.0
867995,Manchester City,25004,Stefan Ortega,,,G,True,,,,,,,,,,
867995,Manchester City,23,Sergio Gómez,22.0,6.9,M,True,,,,,18.0,,15,1.0,,1.0
867995,Manchester City,278128,Josh Wilson-Esbrand,,,D,True,,,,,,,,,,
867995,Manchester City,284230,Rico Lewis,15.0,6.9,D,True,,,,,14.0,,13,1.0,1.0,1.0
867995,Manchester City,632,Claudio Gomes,,,M,True,,,,,,,,,,
867995,Manchester City,629,Kevin De Bruyne,21.0,6.9,M,True,1.0,1.0,,,21.0,1.0,19,1.0,,2.0
867995,Manchester City,152982,Cole Palmer,35.0,6.6,M,True,,,,,16.0,,13,1.0,,4.0
867995,Manchester City,144733,Ben Knight,,,M,True,,,,,,,,,,
867995,Manchester City,635,Riyad Mahrez,35.0,6.7,F,True,1.0,,,,23.0,1.0,21,,1.0,1.0
867995,Nottingham Forest,19088,Dean Henderson,90.0,4.6,G,False,,,,,38.0,,20,,,
867995,Nottingham Forest,138780,Neco Williams,90.0,6.7,D,False,,,,,24.0,3.0,15,5.0,6.0,9.0
867995,Nottingham Forest,1746,Joe Worrall,90.0,5.9,D,False,,,,,36.0,,29,1.0,1.0,3.0
867995,Nottingham Forest,2991,Cheikhou Kouyaté,78.0,5.6,D,False,,,,,23.0,,19,,,
867995,Nottingham Forest,44811,Scott McKenna,90.0,6.3,D,False,,,,,23.0,,16,2.0,2.0,4.0
867995,Nottingham Forest,10122,Renan Lodi,69.0,5.5,D,False,1.0,,,,8.0,,6,,2.0,2.0
867995,Nottingham Forest,19305,Ryan Yates,69.0,6.3,M,False,,,,,17.0,,11,,,5.0
867995,Nottingham Forest,2807,Remo Freuler,90.0,6.2,M,False,,,,,25.0,,23,1.0,2.0,3.0
867995,Nottingham Forest,20503,Lewis O'Brien,90.0,6.3,M,False,,,,,14.0,2.0,9,1.0,1.0,4.0
867995,Nottingham Forest,129711,Brennan Johnson,58.0,6.2,F,False,1.0,,,,4.0,,4,,,
867995,Nottingham Forest,18746,Morgan Gibbs-White,58.0,6.7,F,False,1.0,1.0,,,8.0,,5,1.0,,2.0
867995,Nottingham Forest,18836,Wayne Hennessey,,,G,True,,,,,,,,,,
867995,Nottingham Forest,84081,Giulian Biancone,12.0,6.7,D,True,,,,,14.0,,13,1.0,,2.0
867995,Nottingham Forest,18863,Steve Cook,,,D,True,,,,,,,,,,
867995,Nottingham Forest,19299,Jack Colback,21.0,6.9,M,True,,,,,3.0,1.0,3,,,
867995,Nottingham Forest,17365,Harry Toffolo,21.0,6.3,D,True,1.0,,,,7.0,,6,,,
867995,Nottingham Forest,900,Jesse Lingard,,,M,True,,,,,,,,,,
867995,Nottingham Forest,18884,Sam Surridge,,,F,True,,,,,,,,,,
867995,Nottingham Forest,8598,Taiwo Awoniyi,32.0,6.3,F,True,1.0,,,,9.0,,7,1.0,,1.0
867995,Nottingham Forest,80,Emmanuel Dennis,32.0,6.3,F,True,,,,,8.0,,6,1.0,,2.0
867991,West Ham,2997,Łukasz Fabiański,90.0,6.9,G,False,,,,,21.0,,10,,,
867991,West Ham,1231,Vladimír Coufal,90.0,7,D,False,,,,,28.0,2.0,23,,1.0,1.0
867991,West Ham,261,Thilo Kehrer,90.0,6.2,D,False,,,,,44.0,,36,,,3.0
867991,West Ham,2726,Kurt Zouma,90.0,6.9,D,False,1.0,,,,29.0,,26,1.0,,5.0
867991,West Ham,18813,Aaron Cresswell,72.0,7.2,D,False,,,,,32.0,,29,,,2.0
867991,West Ham,2937,Declan Rice,90.0,7.3,M,False,1.0,1.0,,,65.0,1.0,62,4.0,1.0,5.0
867991,West Ham,1243,Tomáš Souček,90.0,8.3,M,False,3.0,1.0,1.0,,37.0,,33,4.0,2.0,7.0
867991,West Ham,19428,Jarrod Bowen,90.0,6.9,M,False,3.0,,,,13.0,2.0,10,1.0,1.0,7.0
867991,West Ham,19361,Saïd Benrahma,67.0,6.7,M,False,1.0,1.0,,,25.0,3.0,23,,,
867991,West Ham,1697,Pablo Fornals,85.0,6.9,M,False,2.0,1.0,,,45.0,1.0,36,1.0,,3.0
867991,West Ham,18819,Michail Antonio,90.0,7.3,F,False,1.0,,,1.0,13.0,1.0,7,,2.0,5.0
867991,West Ham,19229,Darren Randolph,,,G,True,,,,,,,,,,
867991,West Ham,253,Alphonse Aréola,,,G,True,,,,,,,,,,
867991,West Ham,18817,Angelo Ogbonna,18.0,7,D,True,,,,,3.0,1.0,2,1.0,,1.0
867991,West Ham,2284,Emerson Palmieri,10.0,6.3,D,True,,,,,5.0,,4,,,
867991,West Ham,19733,Flynn Downes,,,M,True,,,,,,,,,,
867991,West Ham,18820,Conor Coventry,,,M,True,,,,,,,,,,
867991,West Ham,1646,Lucas Paquetá,23.0,6.5,M,True,,,,,9.0,,6,1.0,,2.0
867991,West Ham,2473,Manuel Lanzini,,,M,True,,,,,,,,,,
867991,West Ham,665,Maxwel Cornet,,,F,True,,,,,,,,,,
867991,Tottenham,159,Hugo Lloris,90.0,6.9,G,False,,,,,35.0,,30,,,2.0
867991,Tottenham,168,Davinson Sánchez,90.0,7.3,D,False,1.0,,,,91.0,,80,2.0,3.0,6.0
867991,Tottenham,175,Eric Dier,90.0,6.9,D,False,,,,,110.0,,104,1.0,1.0,2.0
867991,Tottenham,164,Ben Davies,90.0,6.7,D,False,,,,,55.0,2.0,50,,,2.0
867991,Tottenham,1566,Emerson Royal,90.0,7.2,M,False,2.0,1.0,,,32.0,,28,3.0,1.0,7.0
867991,Tottenham,2735,Pierre-Emile Højbjerg,90.0,7.2,M,False,1.0,1.0,,,90.0,1.0,84,,,
867991,Tottenham,18968,Yves Bissouma,90.0,6.6,M,False,,,,,88.0,,83,,1.0,
867991,Tottenham,207,Ivan Perišić,90.0,7.2,M,False,,,,,38.0,3.0,30,,,2.0
867991,Tottenham,30435,Dejan Kulusevski,76.0,6.7,F,False,,,,,22.0,2.0,19,1.0,,3.0
867991,Tottenham,186,Heung-min Son,90.0,6.5,F,False,,,,,17.0,,15,,,2.0
867991,Tottenham,184,Harry Kane,90.0,7.2,F,False,1.0,1.0,,,37.0,,27,,,2.0
867991,Tottenham,18932,Fraser Forster,,,G,True,,,,,,,,,,
867991,Tottenham,133,Clément Lenglet,,,D,True,,,,,,,,,,
867991,Tottenham,149550,Japhet Tanganga,,,D,True,,,,,,,,,,
867991,Tottenham,19032,Ryan Sessegnon,,,M,True,,,,,,,,,,
867991,Tottenham,180,Oliver Skipp,,,M,True,,,,,,,,,,
867991,Tottenham,19235,Djed Spence,,,D,True,,,,,,,,,,
867991,Tottenham,237129,Pape Matar Sarr,,,M,True,,,,,,,,,,
867991,Tottenham,18742,Matt Doherty,,,D,True,,,,,,,,,,
867991,Tottenham,2413,Richarlison,14.0,6.9,F,True,,,,,6.0,1.0,5,,,1.0
867994,Liverpool,280,Alisson,90.0,6.7,G,False,,,,,36.0,,26,,,
867994,Liverpool,283,Trent Alexander-Arnold,71.0,6.7,D,False,1.0,,,,46.0,1.0,34,,,1.0
867994,Liverpool,284,Joe Gomez,90.0,6.6,D,False,1.0,,,,96.0,,77,2.0,1.0,10.0
867994,Liverpool,290,Virgil van Dijk,90.0,6.9,D,False,1.0,1.0,,,87.0,1.0,74,,3.0,1.0
867994,Liverpool,289,Andrew Robertson,71.0,6.9,D,False,,,,,43.0,3.0,39,1.0,,2.0
867994,Liverpool,19035,Harvey Elliott,90.0,6.9,M,False,1.0,1.0,,,45.0,1.0,38,,,6.0
867994,Liverpool,299,Fabinho,90.0,6.9,M,False,2.0,,,,88.0,,79,1.0,,2.0
867994,Liverpool,292,Jordan Henderson,71.0,6.9,M,False,,,,,45.0,1.0,40,1.0,1.0,2.0
867994,Liverpool,306,Mohamed Salah,90.0,7.6,F,False,1.0,,,2.0,21.0,6.0,19,,,6.0
867994,Liverpool,302,Roberto Firmino,90.0,7.7,F,False,1.0,1.0,1.0,,40.0,2.0,33,1.0,,4.0
867994,Liverpool,2489,Luis Díaz,90.0,6.9,F,False,4.0,2.0,,,37.0,,28,,,4.0
867994,Liverpool,180316,Harvey Davies,,,G,True,,,,,,,,,,
867994,Liverpool,18812,Adrián,,,G,True,,,,,,,,,,
867994,Liverpool,310187,Stefan Bajčetić,,,D,True,,,,,,,,,,
867994,Liverpool,286,Joël Matip,,,D,True,,,,,,,,,,
867994,Liverpool,127472,Nathaniel Phillips,,,D,True,,,,,,,,,,
867994,Liverpool,1600,Konstantinos Tsimikas,19.0,6.9,D,True,,,,,13.0,1.0,12,,,1.0
867994,Liverpool,293,Curtis Jones,,,M,True,,,,,,,,,,
867994,Liverpool,153066,Fabio Carvalho,19.0,7.3,M,True,2.0,1.0,1.0,,9.0,,7,,,1.0
867994,Liverpool,296,James Milner,19.0,7,M,True,,,,,19.0,1.0,17,1.0,1.0,3.0
867994,Newcastle,18911,Nick Pope,90.0,6.7,G,False,,,,,36.0,,11,,,1.0
867994,Newcastle,169,Kieran Trippier,90.0,6.9,D,False,1.0,1.0,,,30.0,,22,1.0,,3.0
867994,Newcastle,18894,Jamaal Lascelles,90.0,6.9,D,False,,,,,11.0,,9,1.0,,4.0
867994,Newcastle,18961,Dan Burn,90.0,6.9,D,False,,,,,18.0,,10,3.0,4.0,5.0
867994,Newcastle,18941,Matt Targett,90.0,7.5,D,False,,,,,27.0,2.0,20,3.0,3.0,8.0
867994,Newcastle,1463,Joe Willock,90.0,7,M,False,,,,,15.0,1.0,13,3.0,2.0,5.0
867994,Newcastle,18901,Sean Longstaff,90.0,7.3,M,False,,,,1.0,28.0,1.0,19,1.0,2.0,3.0
867994,Newcastle,723,Joelinton,90.0,7.2,M,False,,,,,38.0,,27,5.0,3.0,12.0
867994,Newcastle,2507,Miguel Almirón,84.0,6.7,F,False,,,,,15.0,,11,1.0,,2.0
867994,Newcastle,2864,Alexander Isak,64.0,7.2,F,False,2.0,1.0,1.0,,10.0,,7,2.0,1.0,4.0
867994,Newcastle,18873,Ryan Fraser,64.0,6.9,F,False,1.0,,,,16.0,,8,,,3.0
867994,Newcastle,18885,Karl Darlow,,,G,True,,,,,,,,,,
867994,Newcastle,18896,Javier Manquillo,,,D,True,,,,,,,,,,
867994,Newcastle,19076,Jamal Lewis,,,D,True,,,,,,,,,,
867994,Newcastle,18903,Matt Ritchie,,,M,True,,,,,,,,,,
867994,Newcastle,38734,Sven Botman,,,D,True,,,,,,,,,,
867994,Newcastle,2806,Fabian Schär,,,D,True,,,,,,,,,,
867994,Newcastle,19163,Jacob Murphy,26.0,6.2,M,True,,,,,2.0,,2,2.0,,2.0
867994,Newcastle,138908,Elliot Anderson,15.0,6.5,M,True,,,,,1.0,,,1.0,,2.0
867994,Newcastle,18931,Chris Wood,26.0,6.6,F,True,1.0,,,,9.0,,4,,,4.0
867990,Leicester,18146,Danny Ward,90.0,6.6,G,False,,,,,55.0,,46,,,
867990,Leicester,19760,James Justin,90.0,7.3,D,False,1.0,,,,55.0,,42,1.0,3.0,7.0
867990,Leicester,18786,Wilfred Ndidi,90.0,7.2,D,False,,,,,90.0,,81,2.0,3.0,4.0
867990,Leicester,18772,Jonny Evans,90.0,7.6,D,False,,,,,93.0,,80,2.0,7.0,6.0
867990,Leicester,152969,Luke Thomas,90.0,6.9,D,False,,,,,51.0,,43,2.0,,6.0
867990,Leicester,22233,Boubakary Soumaré,90.0,6.9,M,False,,,,,48.0,,40,5.0,,10.0
867990,Leicester,18784,James Maddison,90.0,6.9,M,False,2.0,1.0,,,45.0,2.0,35,2.0,1.0,6.0
867990,Leicester,2926,Youri Tielemans,76.0,7,M,False,,,,,65.0,2.0,53,3.0,1.0,4.0
867990,Leicester,148099,Kiernan Dewsbury-Hall,90.0,7.6,M,False,1.0,1.0,,,48.0,2.0,35,4.0,1.0,8.0
867990,Leicester,18778,Harvey Barnes,90.0,5.7,M,False,2.0,,,,25.0,,19,,1.0,2.0
867990,Leicester,18788,Jamie Vardy,87.0,6.7,F,False,,,,,14.0,,7,,,5.0
867990,Leicester,17736,Daniel Iversen,,,G,True,,,,,,,,,,
867990,Leicester,18776,Çağlar Söyüncü,,,D,True,,,,,,,,,,
867990,Leicester,2920,Timothy Castagne,,,D,True,,,,,,,,,,
867990,Leicester,18777,Marc Albrighton,,,M,True,,,,,,,,,,
867990,Leicester,138929,Lewis Brunt,,,M,True,,,,,,,,,,
867990,Leicester,18906,Ayoze Pérez,,,F,True,,,,,,,,,,
867990,Leicester,2778,Kelechi Iheanacho,14.0,6.7,F,True,1.0,,,,4.0,,4,,,
867990,Leicester,1098,Patson Daka,8.0,6.7,F,True,,,,,2.0,1.0,2,,,
867990,Leicester,2925,Dennis Praet,,,M,True,,,,,,,,,,
867990,Manchester United,882,David De Gea,90.0,7.2,G,False,,,,,31.0,,16,,,1.0
867990,Manchester United,886,Diogo Dalot,90.0,7.5,D,False,,,,,54.0,1.0,43,5.0,1.0,7.0
867990,Manchester United,742,Raphaël Varane,90.0,7.3,D,False,,,,,54.0,,47,2.0,1.0,6.0
867990,Manchester United,2467,Lisandro Martínez,90.0,6.9,D,False,,,,,44.0,,36,,,1.0
867990,Manchester United,37145,Tyrell Malacia,90.0,6.7,D,False,,,,,38.0,,28,,1.0,2.0
867990,Manchester United,903,Scott McTominay,90.0,6.6,M,False,,,,,40.0,1.0,33,2.0,2.0,8.0
867990,Manchester United,174,Christian Eriksen,90.0,6.9,M,False,2.0,1.0,,,59.0,,48,,,1.0
867990,Manchester United,153430,Anthony Elanga,59.0,6.5,M,False,1.0,,,,21.0,,17,1.0,1.0,2.0
867990,Manchester United,1485,Bruno Fernandes,90.0,7,M,False,,,,,59.0,3.0,44,3.0,,6.0
867990,Manchester United,18,Jadon Sancho,68.0,7.3,M,False,1.0,1.0,1.0,,29.0,,24,,1.0,2.0
867990,Manchester United,909,Marcus Rashford,87.0,7.2,F,False,1.0,,,1.0,38.0,2.0,27,,,4.0
867990,Manchester United,2931,Tom Heaton,,,G,True,,,,,,,,,,
867990,Manchester United,138804,Matej Kovar,,,G,True,,,,,,,,,,
867990,Manchester United,2935,Harry Maguire,,,D,True,,,,,,,,,,
867990,Manchester United,889,Victor Lindelöf,,,D,True,,,,,,,,,,
867990,Manchester United,905,Fred,8.0,6.7,M,True,,,,,2.0,,2,1.0,,1.0
867990,Manchester United,547,Donny van de Beek,,,M,True,,,,,,,,,,
867990,Manchester United,747,Casemiro,31.0,7.2,M,True,,,,,32.0,,27,1.0,1.0,3.0
867990,Manchester United,874,Cristiano Ronaldo,22.0,6.6,F,True,2.0,,,,12.0,1.0,8,,,
867990,Manchester United,284324,Alejandro Garnacho,,,M,True,,,,,,,,,,
868000,Everton,2932,Jordan Pickford,90.0,9.3,G,False,,,,,24.0,,9,,,
868000,Everton,138417,Nathan Patterson,90.0,7.2,D,False,,,,,28.0,,19,5.0,1.0,5.0
868000,Everton,18741,Conor Coady,90.0,6.9,D,False,,,,,31.0,,25,,,
868000,Everton,2936,James Tarkowski,90.0,7.7,D,False,,,,,29.0,,21,,4.0,
868000,Everton,2165,Vitaliy Mykolenko,90.0,7,D,False,,,,,30.0,,20,3.0,1.0,5.0
868000,Everton,18762,Tom Davies,62.0,6.9,M,False,1.0,,,,23.0,,12,1.0,1.0,4.0
